,frame_id,timestamp,is_cat_detected,cat_confidence,inference_time,raw_detection
0,0,0.0,0,0.0,0.7360968589782715,[]
1,1,0.03333,0,0.0,0.08072614669799805,[]
2,2,0.06667,0,0.0,0.07769298553466797,[]
3,3,0.1,0,0.0,0.07766985893249512,[]
4,4,0.13333,0,0.0,0.07805323600769043,[]
